Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
185,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15,0,1,1,100,0.07,0.07,0,0,0,0,Matches
186,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,24,1996,33.2,6,60,21,35,1.81,0.63,0.1,0.29,0,0,Matches
187,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,0,3,1,33.3,0.26,0.09,0,0,0,0,Matches
188,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,17,107,48,44.9,3.16,1.42,0.14,0.31,2,2,Matches
189,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,10.2,0,5,1,20,0.49,0.1,0,0,0,0,Matches
190,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,12.7,0,8,2,25,0.63,0.16,0,0,0,0,Matches
191,Simon Banza,cd COD,FW,Lens,fr Ligue 1,23,1996,15.2,5,35,13,37.1,2.3,0.85,0.11,0.31,1,1,Matches
192,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,1994,30.7,7,45,17,37.8,1.46,0.55,0.16,0.41,0,0,Matches
193,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,0,13,3,23.1,0.44,0.1,0,0,0,0,Matches
194,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,0,2,0,0,0.72,0,0,,0,0,Matches
195,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1,0,0,0,,0,0,,,0,0,Matches
196,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,0,2,1,50,0.42,0.21,0,0,0,0,Matches
197,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,1995,18.7,1,36,13,36.1,1.93,0.7,0.03,0.08,0,0,Matches
198,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3,0,3,0,0,0.99,0,0,,0,0,Matches
199,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,1997,32.2,3,36,8,22.2,1.12,0.25,0.08,0.38,0,0,Matches
200,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,1997,15.9,2,22,12,54.5,1.38,0.75,0.09,0.17,0,0,Matches
202,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,1993,17,3,38,11,28.9,2.23,0.65,0.08,0.27,0,0,Matches
203,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,26,1993,0.5,0,1,1,100,2.14,2.14,0,0,0,0,Matches
204,Aymen Barkok,ma MAR,"MF,FW",Eintracht Frankfurt,de Bundesliga,22,1998,10.9,2,19,6,31.6,1.75,0.55,0.11,0.33,0,0,Matches
205,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,3,39,13,33.3,2.64,0.88,0.05,0.15,1,1,Matches
206,Harvey Barnes,eng ENG,MF,Leicester City,eng Premier League,22,1997,21.6,9,56,26,46.4,2.59,1.2,0.16,0.35,0,0,Matches
207,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1,0,1,1,100,1,1,0,0,0,0,Matches
208,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,0,6,0,0,0.24,0,0,,0,0,Matches
209,Antonio Barreca,it ITA,MF,Fiorentina,it Serie A,25,1995,0.9,0,2,1,50,2.12,1.06,0,0,0,0,Matches
210,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,2,33,11,33.3,1.29,0.43,0.06,0.18,0,0,Matches
211,Ander Barrenetxea,es ESP,MF,Real Sociedad,es La Liga,18,2001,14.5,3,23,7,30.4,1.58,0.48,0.13,0.43,0,0,Matches
212,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,0,2,0,0,0.16,0,0,,0,0,Matches
213,Musa Barrow,gm GAM,"MF,FW",Bologna,it Serie A,21,1998,32.5,8,88,39,44.3,2.71,1.2,0.09,0.21,0,1,Matches
214,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,3,14,5,35.7,0.49,0.17,0.21,0.6,0,0,Matches
215,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,1989,3.6,0,4,0,0,1.13,0,0,,0,0,Matches
216,Marc Bartra,es ESP,DF,Real Betis,es La Liga,29,1991,18.8,0,10,4,40,0.53,0.21,0,0,0,0,Matches
217,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,1992,4.4,0,5,2,40,1.14,0.45,0,0,0,0,Matches
218,Chris Basham,eng ENG,DF,Sheffield United,eng Premier League,32,1988,28.6,0,11,1,9.1,0.38,0.03,0,0,0,0,Matches
219,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,4,45,17,37.8,1.56,0.59,0.09,0.24,0,0,Matches
220,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,0,0,0,,0,0,,,0,0,Matches
221,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,0,10,1,10,0.31,0.03,0,0,0,0,Matches
222,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,1,21,5,23.8,1.24,0.3,0.05,0.2,0,0,Matches
223,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,0,0,0,,0,0,,,0,0,Matches
224,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,2,12,6,50,1.48,0.74,0.17,0.33,0,0,Matches
225,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,1,17,5,29.4,0.61,0.18,0.06,0.2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,1992,3.9,0,4,1,25,1.01,0.25,0,0,0,0,Matches
227,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31,0,0,0,,0,0,,,0,0,Matches
228,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,2,7,4,57.1,0.59,0.34,0.29,0.5,0,0,Matches
229,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,1999,26.3,6,62,22,35.5,2.36,0.84,0.1,0.27,0,0,Matches
230,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,1995,4.1,0,12,3,25,2.92,0.73,0,0,0,0,Matches
231,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29,2,11,3,27.3,0.38,0.1,0.18,0.67,0,0,Matches
232,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,1996,0.4,0,0,0,,0,0,,,0,0,Matches
233,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,1994,24.4,9,48,19,39.6,1.96,0.78,0.19,0.47,0,0,Matches
234,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,1,12,4,33.3,0.39,0.13,0.08,0.25,0,0,Matches
235,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,de Bundesliga,25,1995,12.3,3,31,10,32.3,2.52,0.81,0.1,0.3,0,0,Matches
236,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,0,5,1,20,0.27,0.05,0,0,0,0,Matches
237,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,1,10,6,60,0.29,0.17,0.1,0.17,0,0,Matches
238,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,23,1997,5.8,1,2,1,50,0.34,0.17,0.5,1,0,0,Matches
239,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,0,4,2,50,0.4,0.2,0,0,0,0,Matches
240,Brian Behrendt,de GER,"DF,MF",Arminia,de Bundesliga,28,1991,0.9,0,2,0,0,2.28,0,0,,0,0,Matches
241,Maximilian Beier,de GER,"FW,MF",Hoffenheim,de Bundesliga,17,2002,0.1,0,0,0,,0,0,,,0,0,Matches
242,Ishak Belfodil,dz ALG,FW,Hoffenheim,de Bundesliga,28,1992,6.6,0,12,3,25,1.81,0.45,0,0,0,0,Matches
243,Erwan Belhadji,fr FRA,FW,Dijon,fr Ligue 1,19,2001,0.3,0,1,0,0,3,0,0,,0,0,Matches
244,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,0,6,0,0,0.2,0,0,,0,0,Matches
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,1,8,2,25,0.57,0.14,0.13,0.5,0,0,Matches
246,Karim Bellarabi,de GER,MF,Leverkusen,de Bundesliga,30,1990,8.9,0,28,8,28.6,3.16,0.9,0,0,0,0,Matches
247,Jean-Ricner Bellegarde,ht HAI,MF,Strasbourg,fr Ligue 1,22,1998,23.2,1,24,5,20.8,1.04,0.22,0.04,0.2,0,0,Matches
248,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,1995,23.2,1,15,5,33.3,0.65,0.22,0.07,0.2,0,0,Matches
249,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,2003,18.9,1,33,9,27.3,1.75,0.48,0.03,0.11,0,0,Matches
250,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,1993,32.1,13,106,40,37.7,3.3,1.25,0.08,0.23,4,5,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,21,1999,15.5,3,19,7,36.8,1.22,0.45,0.16,0.43,0,0,Matches
252,Sami Ben Amar,ma MAR,FW,Nîmes,fr Ligue 1,22,1998,0.1,0,0,0,,0,0,,,0,0,Matches
253,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,1987,18.9,2,33,11,33.3,1.74,0.58,0.06,0.18,0,0,Matches
254,Salim Ben Seghir,fr FRA,FW,Nice,fr Ligue 1,17,2003,0.1,0,0,0,,0,0,,,0,0,Matches
255,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,1990,29,20,81,34,42,2.8,1.17,0.12,0.29,10,12,Matches
256,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,1992,13.5,0,10,4,40,0.74,0.3,0,0,0,0,Matches
257,Samy Benchamma,fr FRA,MF,Montpellier,fr Ligue 1,20,2000,0.5,0,0,0,,0,0,,,0,0,Matches
258,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,1,9,1,11.1,0.87,0.1,0,0,1,1,Matches
259,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13,0,4,2,50,0.31,0.15,0,0,0,0,Matches
260,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,1990,17.5,5,39,17,43.6,2.22,0.97,0.1,0.24,1,1,Matches
261,László Bénes,sk SVK,"MF,FW",Augsburg,de Bundesliga,22,1997,7.3,1,8,3,37.5,1.09,0.41,0.13,0.33,0,0,Matches
262,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,22,1997,1.7,0,2,0,0,1.2,0,0,,0,0,Matches
263,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,1993,38,0,0,0,,0,0,,,0,0,Matches
264,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,0,8,1,12.5,0.27,0.03,0,0,0,0,Matches
265,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,1999,0,0,0,0,,0,0,,,0,0,Matches
266,Bilal Benkhedim,dz ALG,FW,Saint-Étienne,fr Ligue 1,19,2001,0.8,0,0,0,,0,0,,,0,0,Matches
267,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,0,0,0,,0,0,,,0,0,Matches
268,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,1997,14.7,0,12,1,8.3,0.81,0.07,0,0,0,0,Matches
269,Saïd Benrahma,dz ALG,MF,West Ham United,eng Premier League,24,1995,15.5,1,35,12,34.3,2.26,0.78,0.03,0.08,0,0,Matches
270,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,0,18,4,22.2,1.31,0.29,0,0,0,0,Matches
271,Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,25,1995,20.1,4,22,8,36.4,1.09,0.4,0.14,0.38,1,1,Matches
272,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,0,2,0,0,0.68,0,0,,0,0,Matches
273,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,0,1,1,100,0.16,0.16,0,0,0,1,Matches
274,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,1997,25.8,0,15,5,33.3,0.58,0.19,0,0,0,0,Matches
275,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,10,71,33,46.5,3.52,1.64,0.14,0.3,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,23,123,55,44.7,3.83,1.71,0.18,0.4,1,1,Matches
277,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,1994,4.5,2,6,2,33.3,1.33,0.44,0,0,2,2,Matches
278,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,1991,0.3,0,0,0,,0,0,,,0,0,Matches
279,Domenico Berardi,it ITA,MF,Sassuolo,it Serie A,25,1994,27.5,17,112,41,36.6,4.07,1.49,0.09,0.24,7,8,Matches
280,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,0,1,0,0,0.8,0,0,,0,0,Matches
281,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,1,16,6,37.5,0.86,0.32,0.06,0.17,0,0,Matches
282,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1995,1.5,0,2,2,100,1.37,1.37,0,0,0,0,Matches
283,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,25,1995,25.3,8,48,15,31.3,1.9,0.59,0.17,0.53,0,0,Matches
284,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,1992,29,1,3,1,33.3,0.1,0.03,0.33,1,0,0,Matches
285,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,1990,15.1,2,19,8,42.1,1.25,0.53,0.11,0.25,0,0,Matches
286,Sander Berge,no NOR,MF,Sheffield United,eng Premier League,22,1998,12.4,1,11,2,18.2,0.88,0.16,0,0,1,1,Matches
287,Steven Bergwijn,nl NED,"MF,FW",Tottenham Hotspur,eng Premier League,22,1997,13.4,1,15,6,40,1.12,0.45,0.07,0.17,0,0,Matches
288,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,1993,18.3,0,21,3,14.3,1.15,0.16,0,0,0,0,Matches
289,Bernard,br BRA,"MF,FW",Everton,eng Premier League,27,1992,5.1,1,6,2,33.3,1.19,0.4,0.17,0.5,0,0,Matches
290,Federico Bernardeschi,it ITA,"MF,DF",Juventus,it Serie A,26,1994,10.8,0,13,6,46.2,1.2,0.56,0,0,0,0,Matches
291,Bernardo,br BRA,MF,Brighton,eng Premier League,25,1995,2.3,0,4,0,0,1.75,0,0,,0,0,Matches
292,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,1997,38,0,0,0,,0,0,,,0,0,Matches
293,Juan Bernat,es ESP,DF,Paris Saint-Germain,fr Ligue 1,27,1993,2.2,0,0,0,,0,0,,,0,0,Matches
294,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,22,1998,8.3,0,0,0,,0,0,,,0,0,Matches
295,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,2002,0.1,0,0,0,,0,0,,,0,0,Matches
296,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,1989,28.9,0,8,3,37.5,0.28,0.1,0,0,0,0,Matches
297,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,1993,6.8,0,8,4,50,1.17,0.59,0,0,0,0,Matches
298,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1,0,0,0,,0,0,,,0,0,Matches
299,Jordan Beyer,de GER,DF,Gladbach,de Bundesliga,20,2000,2.1,0,0,0,,0,0,,,0,0,Matches
300,Giulian Biancone,fr FRA,DF,Monaco,fr Ligue 1,20,2000,1,0,1,0,0,0.98,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Bartosz Białek,pl POL,FW,Wolfsburg,de Bundesliga,18,2001,3,2,9,5,55.6,3,1.67,0.22,0.4,0,0,Matches
302,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,1.4,1,2,1,50,1.41,0.7,0.5,1,0,0,Matches
303,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,1990,17,0,10,0,0,0.59,0,0,,0,0,Matches
304,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,2001,13.8,4,19,9,47.4,1.37,0.65,0.21,0.44,0,0,Matches
305,Cristiano Biraghi,it ITA,"MF,DF",Fiorentina,it Serie A,27,1992,31.1,1,26,7,26.9,0.83,0.22,0.04,0.14,0,0,Matches
306,Davide Biraschi,it ITA,"DF,MF",Genoa,it Serie A,26,1994,10.2,0,2,0,0,0.2,0,0,,0,0,Matches
307,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,1996,34.6,1,42,3,7.1,1.22,0.09,0.02,0.33,0,0,Matches
308,Leonardo Bittencourt,de GER,MF,Werder Bremen,de Bundesliga,26,1993,16.8,4,43,11,25.6,2.56,0.65,0.07,0.27,1,1,Matches
309,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,1998,6.4,1,7,2,28.6,1.09,0.31,0.14,0.5,0,0,Matches
310,Antonio Blanco,es ESP,MF,Real Madrid,es La Liga,20,2000,2.4,0,2,0,0,0.82,0,0,,0,0,Matches
311,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25,1995,18.2,0,0,0,,0,0,,,0,0,Matches
312,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,22,1997,31,10,71,24,33.8,2.29,0.78,0.14,0.42,0,0,Matches
313,Alejandro Blesa,es ESP,MF,Levante,es La Liga,18,2002,0.1,0,0,0,,0,0,,,0,0,Matches
314,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,1988,26.3,1,9,3,33.3,0.34,0.11,0.11,0.33,0,0,Matches
315,Antonin Bobichon,fr FRA,"MF,FW",Angers,fr Ligue 1,24,1995,10.1,0,22,4,18.2,2.17,0.4,0,0,0,0,Matches
316,Yann Bodiger,fr FRA,MF,Cádiz,es La Liga,25,1995,2.8,0,0,0,,0,0,,,0,0,Matches
317,Jean-Paul Boëtius,sr SUR,"MF,FW",Mainz 05,de Bundesliga,26,1994,22.9,2,29,10,34.5,1.26,0.44,0.07,0.2,0,0,Matches
318,Sacha Boey,fr FRA,DF,Dijon,fr Ligue 1,19,2000,20.7,0,10,1,10,0.48,0.05,0,0,0,0,Matches
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,2000,1.4,0,1,0,0,0.73,0,0,,0,0,Matches
320,Jeremie Boga,ci CIV,MF,Sassuolo,it Serie A,23,1997,19.8,4,32,15,46.9,1.61,0.76,0.13,0.27,0,0,Matches
321,Melayro Bogarde,sr SUR,DF,Hoffenheim,de Bundesliga,18,2002,3.1,0,4,2,50,1.3,0.65,0,0,0,0,Matches
322,Jayden Bogle,eng ENG,MF,Sheffield United,eng Premier League,20,2000,12.3,2,17,7,41.2,1.38,0.57,0.12,0.29,0,0,Matches
323,Quentin Boisgard,fr FRA,"MF,FW",Lorient,fr Ligue 1,23,1997,14.6,2,24,7,29.2,1.64,0.48,0.08,0.29,0,0,Matches
324,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,1991,20.9,1,15,4,26.7,0.72,0.19,0.07,0.25,0,0,Matches
325,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,30,1989,25.1,3,43,12,27.9,1.72,0.48,0.07,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Federico Bonazzoli,it ITA,FW,Torino,it Serie A,23,1997,6.3,2,21,5,23.8,3.35,0.8,0.1,0.4,0,0,Matches
327,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23,1997,1.5,0,4,0,0,2.75,0,0,,0,0,Matches
328,Kevin Bonifazi,it ITA,DF,Udinese,it Serie A,24,1996,27.4,0,17,1,5.9,0.62,0.04,0,0,0,0,Matches
329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33,1987,22.5,2,16,3,18.8,0.71,0.13,0.13,0.67,0,0,Matches
330,Elias Bördner,de GER,GK,Eintracht Frankfurt,de Bundesliga,18,2002,1,0,0,0,,0,0,,,0,0,Matches
331,Dennis Borkowski,de GER,"FW,MF",RB Leipzig,de Bundesliga,18,2002,0.1,0,0,0,,0,0,,,0,0,Matches
332,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,21,1999,23.1,1,18,5,27.8,0.78,0.22,0.06,0.2,0,0,Matches
333,Sven Botman,nl NED,DF,Lille,fr Ligue 1,20,2000,36.8,0,16,5,31.3,0.44,0.14,0,0,0,0,Matches
334,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,fr Ligue 1,25,1994,30.2,7,102,39,38.2,3.38,1.29,0.04,0.1,3,4,Matches
335,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,20,1999,19.3,3,16,9,56.3,0.83,0.47,0.19,0.33,0,0,Matches
336,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,30,1990,7.2,0,13,4,30.8,1.8,0.55,0,0,0,2,Matches
337,Sofiane Boufal,ma MAR,MF,Angers,fr Ligue 1,26,1993,8.1,1,13,5,38.5,1.6,0.61,0.08,0.2,0,0,Matches
338,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,de Bundesliga,21,1999,6.7,1,14,5,35.7,2.08,0.74,0.07,0.2,0,0,Matches
339,Farid Boulaya,dz ALG,"MF,FW",Metz,fr Ligue 1,27,1993,31.3,6,79,28,35.4,2.53,0.9,0.06,0.18,1,2,Matches
340,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,29,1991,33,1,1,1,100,0.03,0.03,1,1,0,0,Matches
341,Ismaël Boura,km COM,"MF,DF",Lens,fr Ligue 1,19,2000,9.2,0,2,0,0,0.22,0,0,,0,0,Matches
342,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,28,1991,5.9,1,9,3,33.3,1.53,0.51,0.11,0.33,0,0,Matches
343,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,1994,28.4,6,64,24,37.5,2.26,0.85,0.09,0.25,0,0,Matches
344,Edoardo Bove,it ITA,MF,Roma,it Serie A,18,2002,0.1,0,0,0,,0,0,,,0,0,Matches
345,Jarrod Bowen,eng ENG,"MF,FW",West Ham United,eng Premier League,23,1996,28.5,8,55,16,29.1,1.93,0.56,0.15,0.5,0,0,Matches
346,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,29,1990,17.2,1,10,1,10,0.58,0.06,0.1,1,0,0,Matches
347,John Boye,gh GHA,DF,Metz,fr Ligue 1,33,1987,33.8,1,13,2,15.4,0.38,0.06,0.08,0.5,0,0,Matches
348,Lucas Boyé,ar ARG,FW,Elche,es La Liga,24,1996,29.9,7,58,22,37.9,1.94,0.73,0.12,0.32,0,0,Matches
349,Can Bozdogan,de GER,MF,Schalke 04,de Bundesliga,19,2001,7.2,0,8,2,25,1.11,0.28,0,0,0,0,Matches
350,Umut Bozok,tr TUR,FW,Lorient,fr Ligue 1,23,1996,0.7,0,0,0,,0,0,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Jayden Braaf,nl NED,FW,Udinese,it Serie A,17,2002,1.3,1,2,2,100,1.55,1.55,0.5,0.5,0,0,Matches
352,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,20,1999,14,1,4,3,75,0.29,0.21,0.25,0.33,0,0,Matches
353,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,28,1992,11.7,1,16,5,31.3,1.37,0.43,0.06,0.2,0,0,Matches
354,Martin Braithwaite,dk DEN,"FW,MF",Barcelona,es La Liga,29,1991,13.1,2,23,7,30.4,1.76,0.54,0.09,0.29,0,1,Matches
355,Julian Brandt,de GER,"MF,FW",Dortmund,de Bundesliga,24,1996,16.6,3,22,9,40.9,1.32,0.54,0.14,0.33,0,0,Matches
356,Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,28,1992,10.1,2,8,4,50,0.79,0.4,0.25,0.5,0,0,Matches
357,Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,20,1999,10.7,1,6,1,16.7,0.56,0.09,0.17,1,0,0,Matches
358,Álvaro Bravo,es ESP,MF,Granada,es La Liga,22,1998,0.2,0,0,0,,0,0,,,0,0,Matches
359,Claudio Bravo,cl CHI,GK,Real Betis,es La Liga,37,1983,20,0,0,0,,0,0,,,0,0,Matches
360,Fabian Bredlow,de GER,GK,Stuttgart,de Bundesliga,25,1995,1,0,0,0,,0,0,,,0,0,Matches
361,Josip Brekalo,hr CRO,"MF,FW",Wolfsburg,de Bundesliga,22,1998,20.2,7,47,21,44.7,2.33,1.04,0.15,0.33,0,0,Matches
362,Gleison Bremer,br BRA,DF,Torino,it Serie A,23,1997,32.6,5,26,9,34.6,0.8,0.28,0.19,0.56,0,0,Matches
363,Joshua Brenet,cw CUW,DF,Hoffenheim,de Bundesliga,26,1994,0,0,1,0,0,90,0,0,,0,0,Matches
364,Rhian Brewster,eng ENG,FW,Sheffield United,eng Premier League,20,2000,12.5,0,24,8,33.3,1.91,0.64,0,0,0,0,Matches
365,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,25,1994,13.6,0,5,3,60,0.37,0.22,0,0,0,0,Matches
366,Jimmy Briand,fr FRA,MF,Bordeaux,fr Ligue 1,34,1985,6.3,1,14,4,28.6,2.21,0.63,0,0,1,1,Matches
367,Yan Brice Eteki,cm CMR,MF,Granada,es La Liga,22,1997,14.7,0,7,3,42.9,0.48,0.2,0,0,0,0,Matches
368,Nathan Broadhead,wls WAL,"FW,MF",Everton,eng Premier League,22,1998,0,0,0,0,,0,0,,,0,0,Matches
369,Dylan Bronn,tn TUN,DF,Metz,fr Ligue 1,25,1995,37.9,2,16,6,37.5,0.42,0.16,0.06,0.17,1,2,Matches
