Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
809,Simon Falette,gn GUI,DF,Eintracht Frankfurt,de Bundesliga,27,1992,1,0,0,0,,0,0,,,0,0,Matches
810,Iago Falque,es ESP,FW,Torino,it Serie A,29,1990,1.1,0,3,2,66.7,2.65,1.76,0,0,0,0,Matches
811,Iago Falque,es ESP,"MF,FW",Genoa,it Serie A,29,1990,5.8,2,15,5,33.3,2.6,0.87,0,0,2,3,Matches
812,Akin Famewo,eng ENG,DF,Norwich City,eng Premier League,20,1998,0,0,0,0,,0,0,,,0,0,Matches
813,Andri Fannar Baldursson,is ISL,MF,Bologna,it Serie A,17,2002,1.6,0,2,0,0,1.26,0,0,,0,0,Matches
814,Paolo Faragò,it ITA,"DF,MF",Cagliari,it Serie A,26,1993,14.9,1,13,3,23.1,0.87,0.2,0.08,0.33,0,0,Matches
815,Davide Faraoni,it ITA,MF,Hellas Verona,it Serie A,27,1991,35.9,5,41,13,31.7,1.14,0.36,0.12,0.38,0,0,Matches
816,Mohamed Fares,dz ALG,"MF,DF",SPAL,it Serie A,23,1996,4.7,0,7,2,28.6,1.5,0.43,0,0,0,0,Matches
817,Diego Farias,br BRA,"FW,MF",Lecce,it Serie A,29,1990,9.2,2,23,7,30.4,2.51,0.76,0.09,0.29,0,0,Matches
818,Ansu Fati,es ESP,"FW,MF",Barcelona,es La Liga,16,2002,11.4,7,33,12,36.4,2.89,1.05,0.21,0.58,0,0,Matches
819,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22,2,10,5,50,0.45,0.23,0.2,0.4,0,0,Matches
820,Andrea Favilli,it ITA,FW,Genoa,it Serie A,22,1997,7.3,0,14,3,21.4,1.91,0.41,0,0,0,0,Matches
821,Federico Fazio,ar ARG,DF,Roma,it Serie A,32,1987,13.5,1,4,1,25,0.3,0.07,0.25,1,0,0,Matches
822,Aleix Febas,es ESP,MF,Mallorca,es La Liga,23,1996,18.8,0,8,4,50,0.43,0.21,0,0,0,0,Matches
823,Zouhair Feddal,ma MAR,DF,Real Betis,es La Liga,30,1989,15.9,1,10,3,30,0.63,0.19,0.1,0.33,0,0,Matches
824,Ljubomir Fejsa,rs SRB,MF,Alavés,es La Liga,30,1988,8.7,0,1,0,0,0.11,0,0,,0,0,Matches
825,Nabil Fekir,fr FRA,"MF,FW",Real Betis,es La Liga,26,1993,29.3,7,102,41,40.2,3.48,1.4,0.06,0.15,1,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
826,Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,23.4,1,19,5,26.3,0.81,0.21,0.05,0.2,0,0,Matches
827,Luiz Felipe,it ITA,DF,Lazio,it Serie A,22,1997,22.5,1,8,2,25,0.36,0.09,0.13,0.5,0,0,Matches
828,Lucas Felippe,br BRA,MF,Hellas Verona,it Serie A,19,2000,0.3,0,1,0,0,3.21,0,0,,0,0,Matches
829,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,19,1999,19.4,6,64,18,28.1,3.3,0.93,0.09,0.33,0,0,Matches
830,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,21.8,0,4,0,0,0.18,0,0,,0,0,Matches
831,Kiko Femenía,es ESP,DF,Watford,eng Premier League,28,1991,24.9,0,5,1,20,0.2,0.04,0,0,0,0,Matches
832,Zinedine Ferhat,dz ALG,"MF,FW",Nîmes,fr Ligue 1,26,1993,25,3,46,13,28.3,1.84,0.52,0.07,0.23,0,0,Matches
833,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,24,1994,13.2,8,44,18,40.9,3.34,1.37,0.09,0.22,4,4,Matches
834,Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,de Bundesliga,23,1996,16.5,1,23,2,8.7,1.39,0.12,0.04,0.5,0,0,Matches
835,Gedson Fernandes,pt POR,MF,Tottenham Hotspur,eng Premier League,20,1999,0.8,0,2,0,0,2.65,0,0,,0,0,Matches
836,Gelson Fernandes,ch SUI,MF,Eintracht Frankfurt,de Bundesliga,32,1986,8.6,0,0,0,,0,0,,,0,0,Matches
837,Matheus Fernandes,br BRA,MF,Valladolid,es La Liga,21,1998,1.8,0,3,0,0,1.63,0,0,,0,0,Matches
838,Aitor Fernández,es ESP,GK,Levante,es La Liga,28,1991,36,0,0,0,,0,0,,,0,0,Matches
839,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,32,1986,4,0,0,0,,0,0,,,0,0,Matches
840,Carlos Fernández,es ESP,"MF,FW",Granada,es La Liga,23,1996,24.5,10,47,21,44.7,1.92,0.86,0.19,0.43,1,1,Matches
841,Federico Fernández,ar ARG,DF,Newcastle United,eng Premier League,30,1989,29.1,2,14,6,42.9,0.48,0.21,0.14,0.33,0,0,Matches
842,Gabriel Fernández,uy URU,FW,Celta Vigo,es La Liga,25,1994,6.2,1,7,3,42.9,1.12,0.48,0.14,0.33,0,0,Matches
843,Joaquín Fernández,es ESP,"MF,DF",Valladolid,es La Liga,23,1996,18.4,2,10,4,40,0.54,0.22,0.2,0.5,0,0,Matches
844,Fernandinho,br BRA,DF,Manchester City,eng Premier League,34,1985,26.6,0,16,1,6.3,0.6,0.04,0,0,0,0,Matches
845,Fernando,br BRA,MF,Sevilla,es La Liga,32,1987,29.5,2,15,5,33.3,0.51,0.17,0.13,0.4,0,0,Matches
846,Juan Ferney Otero,co COL,"MF,FW",Amiens,fr Ligue 1,24,1995,13.4,1,19,6,31.6,1.42,0.45,0.05,0.17,0,0,Matches
847,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1994,11.2,0,4,1,25,0.36,0.09,0,0,0,0,Matches
848,Facundo Ferreyra,ar ARG,FW,Espanyol,es La Liga,28,1991,6.4,1,7,5,71.4,1.1,0.78,0.14,0.2,0,0,Matches
849,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,27,1992,12.8,0,11,4,36.4,0.86,0.31,0,0,0,0,Matches
850,Oliver Fink,de GER,"MF,FW",Düsseldorf,de Bundesliga,37,1982,7.5,0,8,0,0,1.07,0,0,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
851,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,30,1989,10.7,3,18,9,50,1.68,0.84,0.11,0.22,1,1,Matches
852,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,27,1991,33.2,9,98,39,39.8,2.95,1.17,0.09,0.23,0,0,Matches
853,Junior Firpo,do DOM,DF,Barcelona,es La Liga,22,1996,11.3,1,4,1,25,0.36,0.09,0.25,1,0,0,Matches
854,John Fleck,sct SCO,MF,Sheffield United,eng Premier League,27,1991,28,5,31,11,35.5,1.11,0.39,0.16,0.45,0,0,Matches
855,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,26,1993,10,0,0,0,,0,0,,,0,0,Matches
856,Sergio Floccari,it ITA,FW,SPAL,it Serie A,37,1981,10.5,1,18,6,33.3,1.72,0.57,0.06,0.17,0,0,Matches
857,Alessandro Florenzi,it ITA,"DF,MF",Roma,it Serie A,28,1991,11.1,0,14,2,14.3,1.26,0.18,0,0,0,0,Matches
858,Alessandro Florenzi,it ITA,"DF,MF",Valencia,es La Liga,28,1991,8.4,0,8,1,12.5,0.96,0.12,0,0,0,0,Matches
859,Phil Foden,eng ENG,"FW,MF",Manchester City,eng Premier League,19,2000,10,5,34,15,44.1,3.4,1.5,0.15,0.33,0,0,Matches
860,Mamadou Fofana,ml MLI,"DF,MF",Metz,fr Ligue 1,21,1998,17.6,0,11,0,0,0.62,0,0,,0,0,Matches
861,Seko Fofana,ci CIV,MF,Udinese,it Serie A,24,1995,25,3,46,13,28.3,1.84,0.52,0.07,0.23,0,0,Matches
862,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2000,13.5,1,6,1,16.7,0.44,0.07,0.17,1,0,0,Matches
863,Youssouf Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,20,1999,11.2,1,14,4,28.6,1.25,0.36,0.07,0.25,0,0,Matches
864,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,20,1999,6.8,0,7,2,28.6,1.03,0.3,0,0,0,0,Matches
865,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,24,1994,27,0,8,1,12.5,0.3,0.04,0,0,0,0,Matches
866,Lamine Fomba,fr FRA,MF,Nîmes,fr Ligue 1,21,1998,15.3,0,14,2,14.3,0.92,0.13,0,0,0,0,Matches
867,José Fonte,pt POR,DF,Lille,fr Ligue 1,35,1983,24.5,1,16,4,25,0.65,0.16,0.06,0.25,0,0,Matches
868,Pablo Fornals,es ESP,MF,West Ham United,eng Premier League,23,1996,24.1,2,36,11,30.6,1.49,0.46,0.06,0.18,0,0,Matches
869,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,27,1991,12.7,5,27,10,37,2.13,0.79,0.11,0.3,2,2,Matches
870,Hernâni Fortes,pt POR,"MF,FW",Levante,es La Liga,27,1991,7.3,2,22,10,45.5,3.03,1.38,0.09,0.2,0,0,Matches
871,Ben Foster,eng ENG,GK,Watford,eng Premier League,36,1983,38,0,1,1,100,0.03,0.03,0,0,0,0,Matches
872,Lyle Foster,za RSA,FW,Monaco,fr Ligue 1,18,2000,0.7,0,2,0,0,2.9,0,0,,0,0,Matches
873,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,21,1998,1.5,0,1,0,0,0.66,0,0,,0,0,Matches
874,Dimitri Foulquier,fr FRA,MF,Watford,eng Premier League,26,1993,0.7,0,0,0,,0,0,,,0,0,Matches
875,Dimitri Foulquier,fr FRA,"DF,MF",Granada,es La Liga,26,1993,12.4,1,5,2,40,0.4,0.16,0.2,0.5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
876,Juan Foyth,ar ARG,DF,Tottenham Hotspur,eng Premier League,21,1998,0.8,0,0,0,,0,0,,,0,0,Matches
877,Gianluca Frabotta,it ITA,DF,Juventus,it Serie A,20,1999,1,0,1,0,0,1,0,0,,0,0,Matches
878,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,23,1995,13.1,0,1,0,0,0.08,0,0,,0,0,Matches
879,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,34,1985,10.8,0,3,0,0,0.28,0,0,,0,0,Matches
880,Mike Frantz,de GER,MF,Freiburg,de Bundesliga,32,1986,3.9,0,4,1,25,1.03,0.26,0,0,0,0,Matches
881,Ryan Fraser,sct SCO,"MF,FW",Bournemouth,eng Premier League,25,1994,23,1,27,12,44.4,1.18,0.52,0.04,0.08,0,0,Matches
882,Fred,br BRA,MF,Manchester Utd,eng Premier League,26,1993,24,0,40,10,25,1.66,0.42,0,0,0,0,Matches
883,Ryan Fredericks,eng ENG,DF,West Ham United,eng Premier League,26,1992,24.9,0,3,0,0,0.12,0,0,,0,0,Matches
884,Kieron Freeman,wls WAL,"DF,MF",Sheffield United,eng Premier League,27,1992,0.1,0,0,0,,0,0,,,0,0,Matches
885,Luke Freeman,eng ENG,MF,Sheffield United,eng Premier League,27,1992,4.1,0,3,0,0,0.74,0,0,,0,0,Matches
886,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,27,1992,26,2,19,7,36.8,0.73,0.27,0.11,0.29,0,0,Matches
887,Marco Friedl,at AUT,"DF,MF",Werder Bremen,de Bundesliga,21,1998,24.3,1,12,3,25,0.49,0.12,0.08,0.33,0,0,Matches
888,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,23,1995,31,2,28,5,17.9,0.9,0.16,0.07,0.4,0,0,Matches
889,Samúel Friðjónsson,is ISL,MF,Paderborn 07,de Bundesliga,23,1996,2.1,0,0,0,,0,0,,,0,0,Matches
890,Jorge de Frutos,es ESP,"FW,MF",Valladolid,es La Liga,22,1997,0.7,0,1,0,0,1.53,0,0,,0,0,Matches
891,Christian Fuchs,at AUT,"DF,MF",Leicester City,eng Premier League,33,1986,8.6,0,5,1,20,0.58,0.12,0,0,0,0,Matches
892,Angelo Fulgini,nc NCL,MF,Angers,fr Ligue 1,22,1996,17.5,1,35,16,45.7,1.99,0.91,0.03,0.06,0,0,Matches
893,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,26,1993,4.5,4,17,11,64.7,3.8,2.46,0.24,0.36,0,0,Matches
894,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,28,1991,5,0,3,0,0,0.6,0,0,,0,0,Matches
895,Daniel Fuzato,br BRA,GK,Roma,it Serie A,22,1997,1,0,0,0,,0,0,,,0,0,Matches
896,Matteo Gabbia,it ITA,DF,Milan,it Serie A,19,1999,7.6,0,4,2,50,0.53,0.26,0,0,0,0,Matches
897,Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,27,1991,22.6,11,86,36,41.9,3.8,1.59,0.12,0.28,1,1,Matches
898,Gabriel,br BRA,GK,Lecce,it Serie A,26,1992,33.3,0,0,0,,0,0,,,0,0,Matches
899,Ruben Gabrielsen,no NOR,DF,Toulouse,fr Ligue 1,27,1992,7.3,0,4,1,25,0.55,0.14,0,0,0,0,Matches
900,Mijat Gaćinović,rs SRB,MF,Eintracht Frankfurt,de Bundesliga,24,1995,11.6,0,25,7,28,2.15,0.6,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
901,Luca Gagliano,it ITA,FW,Cagliari,it Serie A,19,2000,0.6,1,2,2,100,3.46,3.46,0.5,0.5,0,0,Matches
902,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,25,1994,20,4,34,16,47.1,1.7,0.8,0.12,0.25,0,0,Matches
903,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,29,1990,28.9,3,30,8,26.7,1.04,0.28,0.1,0.38,0,0,Matches
904,Nicolás Gaitán,ar ARG,"FW,MF",Lille,fr Ligue 1,31,1988,0.6,0,0,0,,0,0,,,0,0,Matches
905,Marvin Gakpa,fr FRA,"MF,FW",Metz,fr Ligue 1,25,1993,5.2,0,14,2,14.3,2.69,0.38,0,0,0,0,Matches
906,Enric Gallego,es ESP,FW,Osasuna,es La Liga,32,1986,9.8,3,21,7,33.3,2.15,0.72,0.14,0.43,0,0,Matches
907,Enric Gallego,es ESP,FW,Getafe,es La Liga,32,1986,1.8,0,3,1,33.3,1.65,0.55,0,0,0,0,Matches
908,Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,32,1987,17.6,6,19,9,47.4,1.08,0.51,0.32,0.67,0,1,Matches
909,Fran Gámez,es ESP,DF,Mallorca,es La Liga,28,1991,19.6,0,14,2,14.3,0.71,0.1,0,0,0,0,Matches
910,Idrissa Gana Gueye,sn SEN,MF,Paris Saint-Germain,fr Ligue 1,29,1989,18.4,1,11,3,27.3,0.6,0.16,0.09,0.33,0,0,Matches
911,Ignatius Ganago,cm CMR,"FW,MF",Nice,fr Ligue 1,20,1999,13.8,3,17,6,35.3,1.23,0.44,0.18,0.5,0,0,Matches
912,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,32,1986,16,0,6,3,50,0.38,0.19,0,0,0,0,Matches
913,Dani García,es ESP,MF,Athletic Club,es La Liga,29,1990,33.7,0,14,0,0,0.42,0,0,,0,0,Matches
914,David García,es ESP,DF,Osasuna,es La Liga,25,1994,31,0,18,5,27.8,0.58,0.16,0,0,0,0,Matches
915,Eric García,es ESP,DF,Manchester City,eng Premier League,18,2001,8.8,0,2,1,50,0.23,0.11,0,0,0,0,Matches
916,Javi García,es ESP,MF,Real Betis,es La Liga,32,1987,4.2,0,3,1,33.3,0.72,0.24,0,0,0,0,Matches
917,Manu García,es ESP,MF,Alavés,es La Liga,33,1986,21.9,0,19,6,31.6,0.87,0.27,0,0,0,0,Matches
918,Raúl García,es ESP,DF,Valladolid,es La Liga,30,1989,11.2,0,8,3,37.5,0.71,0.27,0,0,0,0,Matches
919,Raúl García,es ESP,DF,Getafe,es La Liga,30,1989,2.7,0,0,0,,0,0,,,0,0,Matches
920,Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,33,1986,31.9,15,82,34,41.5,2.57,1.07,0.1,0.24,7,7,Matches
921,Rubén García,es ESP,MF,Osasuna,es La Liga,26,1993,24.3,8,56,20,35.7,2.3,0.82,0.13,0.35,1,1,Matches
922,Unai García,es ESP,DF,Osasuna,es La Liga,27,1992,6,1,3,1,33.3,0.5,0.17,0.33,1,0,0,Matches
923,Víctor García,es ESP,MF,Valladolid,es La Liga,21,1997,1,1,2,1,50,2.05,1.02,0.5,1,0,0,Matches
924,James Garner,eng ENG,MF,Manchester Utd,eng Premier League,18,2001,0.1,0,0,0,,0,0,,,0,0,Matches
925,Manuel Garrido,es ESP,FW,Leganés,es La Liga,18,2000,1.3,0,1,1,100,0.78,0.78,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
926,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,28,1990,21.8,0,15,1,6.7,0.69,0.05,0,0,0,0,Matches
927,Daniele Gastaldello,it ITA,DF,Brescia,it Serie A,36,1983,4.3,0,1,0,0,0.23,0,0,,0,0,Matches
928,Dwight Gayle,eng ENG,FW,Newcastle United,eng Premier League,28,1990,9.4,4,23,10,43.5,2.44,1.06,0.17,0.4,0,0,Matches
929,Paulo Gazzaniga,ar ARG,GK,Tottenham Hotspur,eng Premier League,27,1992,17.9,0,0,0,,0,0,,,0,0,Matches
930,Jean-Philippe Gbamin,ci CIV,MF,Everton,eng Premier League,23,1995,1.5,0,0,0,,0,0,,,0,0,Matches
931,Yann Gboho,fr FRA,FW,Rennes,fr Ligue 1,18,2001,2.5,1,3,1,33.3,1.19,0.4,0.33,1,0,0,Matches
932,David de Gea,es ESP,GK,Manchester Utd,eng Premier League,28,1990,38,0,0,0,,0,0,,,0,0,Matches
933,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,de Bundesliga,32,1986,27,2,12,3,25,0.44,0.11,0.17,0.67,0,0,Matches
934,Dennis Geiger,de GER,MF,Hoffenheim,de Bundesliga,21,1998,12.6,0,13,0,0,1.03,0,0,,0,0,Matches
935,Jérémy Gélin,fr FRA,"DF,MF",Rennes,fr Ligue 1,22,1997,10.3,0,4,1,25,0.39,0.1,0,0,0,0,Matches
936,Christian Gentner,de GER,MF,Union Berlin,de Bundesliga,33,1985,27.1,3,35,11,31.4,1.29,0.41,0.09,0.27,0,0,Matches
937,Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,25,1994,9.2,2,11,4,36.4,1.2,0.43,0.18,0.5,0,0,Matches
938,Valère Germain,fr FRA,"FW,MF",Marseille,fr Ligue 1,29,1990,15,2,20,4,20,1.33,0.27,0.1,0.5,0,0,Matches
939,Gervinho,ci CIV,FW,Parma,it Serie A,32,1987,25.2,7,57,23,40.4,2.26,0.91,0.12,0.3,0,1,Matches
940,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,eng Premier League,24,1995,22.8,4,53,20,37.7,2.33,0.88,0.06,0.15,1,1,Matches
941,Rachid Ghezzal,dz ALG,"MF,FW",Fiorentina,it Serie A,27,1992,9.2,1,11,4,36.4,1.2,0.43,0.09,0.25,0,0,Matches
942,Andrea Ghezzi,it ITA,FW,Brescia,it Serie A,18,2001,0.4,0,2,0,0,4.86,0,0,,0,0,Matches
943,Paolo Ghiglione,it ITA,"MF,DF",Genoa,it Serie A,22,1997,19.1,0,23,5,21.7,1.21,0.26,0,0,0,0,Matches
944,Andrea Ghion,it ITA,MF,Sassuolo,it Serie A,19,2000,0.5,0,1,0,0,1.87,0,0,,0,0,Matches
945,Saman Ghoddos,ir IRN,"MF,FW",Amiens,fr Ligue 1,25,1993,2.6,1,6,3,50,2.34,1.17,0.17,0.33,0,0,Matches
946,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,28,1991,4.2,0,4,2,50,0.96,0.48,0,0,0,0,Matches
947,Morgan Gibbs-White,eng ENG,MF,Wolves,eng Premier League,19,2000,1.4,0,2,0,0,1.4,0,0,,0,0,Matches
948,Niko Gießelmann,de GER,DF,Düsseldorf,de Bundesliga,27,1991,22.9,1,14,3,21.4,0.61,0.13,0.07,0.33,0,0,Matches
949,Rafał Gikiewicz,pl POL,GK,Union Berlin,de Bundesliga,31,1987,33,0,2,1,50,0.06,0.03,0,0,0,0,Matches
950,Bryan Gil,es ESP,"MF,FW",Leganés,es La Liga,18,2001,6.2,1,14,4,28.6,2.26,0.65,0.07,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
951,Bryan Gil,es ESP,"FW,MF",Sevilla,es La Liga,18,2001,0.7,0,0,0,,0,0,,,0,0,Matches
952,Billy Gilmour,sct SCO,MF,Chelsea,eng Premier League,18,2001,2.2,0,1,0,0,0.46,0,0,,0,0,Matches
953,Daniel Ginczek,de GER,FW,Wolfsburg,de Bundesliga,28,1991,8.5,3,24,6,25,2.81,0.7,0.13,0.5,0,0,Matches
954,Matthias Ginter,de GER,DF,Gladbach,de Bundesliga,25,1994,30.9,1,17,6,35.3,0.55,0.19,0.06,0.17,0,0,Matches
955,Andrei Girotto,br BRA,DF,Nantes,fr Ligue 1,27,1992,24.2,1,22,5,22.7,0.91,0.21,0.05,0.2,0,0,Matches
956,Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,32,1986,11,8,39,19,48.7,3.53,1.72,0.21,0.42,0,0,Matches
957,Klaus Gjasula,al ALB,MF,Paderborn 07,de Bundesliga,29,1989,25.3,2,14,5,35.7,0.55,0.2,0.14,0.4,0,1,Matches
958,Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,31,1988,23,1,12,3,25,0.52,0.13,0.08,0.33,0,0,Matches
959,Serge Gnabry,de GER,"MF,FW",Bayern Munich,de Bundesliga,24,1995,24.4,12,95,41,43.2,3.9,1.68,0.13,0.29,0,0,Matches
960,Joris Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,22,1997,14.2,0,9,2,22.2,0.63,0.14,0,0,0,0,Matches
961,Eddy Gnahoré,fr FRA,MF,Amiens,fr Ligue 1,25,1993,12.6,0,6,0,0,0.48,0,0,,0,0,Matches
962,Ben Godfrey,eng ENG,DF,Norwich City,eng Premier League,21,1998,29.4,0,15,6,40,0.51,0.2,0,0,0,0,Matches
963,Diego Godín,uy URU,DF,Inter,it Serie A,33,1986,18.1,1,11,2,18.2,0.61,0.11,0.09,0.5,0,0,Matches
964,Akaki Gogia,de GER,MF,Union Berlin,de Bundesliga,27,1992,1.3,0,1,0,0,0.74,0,0,,0,0,Matches
965,Mauro Goicoechea,uy URU,GK,Toulouse,fr Ligue 1,31,1988,2,0,0,0,,0,0,,,0,0,Matches
966,Edoardo Goldaniga,it ITA,DF,Genoa,it Serie A,25,1993,8.7,1,6,4,66.7,0.69,0.46,0.17,0.25,0,0,Matches
967,Benjamin Goller,de GER,FW,Werder Bremen,de Bundesliga,20,1999,3.2,0,2,0,0,0.62,0,0,,0,0,Matches
968,Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,24,1995,32,0,0,0,,0,0,,,0,0,Matches
969,Aleksandr Golovin,ru RUS,MF,Monaco,fr Ligue 1,23,1996,22.9,3,38,14,36.8,1.66,0.61,0.08,0.21,0,0,Matches
970,André Gomes,pt POR,MF,Everton,eng Premier League,26,1993,16.2,0,5,0,0,0.31,0,0,,0,0,Matches
971,Angel Gomes,eng ENG,"FW,MF",Manchester Utd,eng Premier League,18,2000,0.2,0,0,0,,0,0,,,0,0,Matches
972,Ibai Gómez,es ESP,MF,Athletic Club,es La Liga,29,1989,7.7,0,14,5,35.7,1.81,0.65,0,0,0,0,Matches
973,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,22,1997,22.3,0,1,0,0,0.04,0,0,,0,0,Matches
974,Maxi Gómez,uy URU,FW,Valencia,es La Liga,22,1996,23.8,9,41,20,48.8,1.72,0.84,0.22,0.45,0,1,Matches
975,Moi Gómez,es ESP,"MF,FW",Villarreal,es La Liga,25,1994,25.8,5,35,14,40,1.36,0.54,0.14,0.36,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
976,Papu Gómez,ar ARG,"MF,FW",Atalanta,it Serie A,31,1988,31.6,7,95,41,43.2,3.01,1.3,0.07,0.17,0,0,Matches
977,Sergi Gómez,es ESP,DF,Sevilla,es La Liga,27,1992,8,0,3,0,0,0.38,0,0,,0,0,Matches
978,Victor Gomez,es ESP,"MF,DF",Espanyol,es La Liga,19,2000,14.1,0,5,0,0,0.35,0,0,,0,0,Matches
979,Alfred Gomis,sn SEN,GK,Dijon,fr Ligue 1,25,1993,18,0,0,0,,0,0,,,0,0,Matches
980,Maxime Gonalons,fr FRA,MF,Granada,es La Liga,30,1989,16.7,0,6,4,66.7,0.36,0.24,0,0,0,0,Matches
981,Mathieu Goncalves,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,3.5,0,0,0,,0,0,,,0,0,Matches
982,Jérôme Gondorf,de GER,MF,Freiburg,de Bundesliga,31,1988,1.3,0,2,1,50,1.5,0.75,0,0,0,0,Matches
983,Álvaro González,es ESP,DF,Marseille,fr Ligue 1,29,1990,18.1,0,13,3,23.1,0.72,0.17,0,0,0,0,Matches
984,Bruno González,es ESP,DF,Getafe,es La Liga,29,1990,2,0,0,0,,0,0,,,0,0,Matches
985,Bruno González,es ESP,DF,Levante,es La Liga,29,1990,5.1,0,1,0,0,0.2,0,0,,0,0,Matches
986,Édgar González,es ESP,MF,Real Betis,es La Liga,22,1997,7.6,0,6,1,16.7,0.79,0.13,0,0,0,0,Matches
987,Gonzalo,es ESP,DF,Levante,es La Liga,22,1997,0.1,0,0,0,,0,0,,,0,0,Matches
988,Anthony Gordon,eng ENG,MF,Everton,eng Premier League,18,2001,4.9,0,6,1,16.7,1.23,0.2,0,0,0,0,Matches
989,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,24,1995,16.8,6,40,15,37.5,2.38,0.89,0.15,0.4,0,0,Matches
990,Andoni Gorosabel,es ESP,"DF,MF",Real Sociedad,es La Liga,22,1996,7.9,0,1,1,100,0.13,0.13,0,0,0,0,Matches
991,Robin Gosens,de GER,MF,Atalanta,it Serie A,25,1994,29.1,9,52,19,36.5,1.79,0.65,0.17,0.47,0,0,Matches
992,Dan Gosling,eng ENG,MF,Bournemouth,eng Premier League,29,1990,14,3,13,6,46.2,0.93,0.43,0.23,0.5,0,0,Matches
993,Mario Götze,de GER,FW,Dortmund,de Bundesliga,27,1992,5.8,3,8,5,62.5,1.38,0.86,0.25,0.4,1,1,Matches
994,Prince-Désir Gouano,fr FRA,DF,Amiens,fr Ligue 1,25,1993,3,0,0,0,,0,0,,,0,0,Matches
995,Amine Gouiri,dz ALG,"FW,MF",Lyon,fr Ligue 1,19,2000,0,0,0,0,,0,0,,,0,0,Matches
