Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
184,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,33,1988,22.5,0,7,2,28.6,0.31,0.09,0,0,0,0,Matches
185,Leonardo Balerdi,ar ARG,"DF,MF",Marseille,fr Ligue 1,22,1999,10.6,0,2,0,0,0.19,0,0,,0,0,Matches
186,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,29,1992,35,1,15,3,20,0.43,0.09,0.07,0.33,0,0,Matches
187,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,24,1997,5,0,2,1,50,0.4,0.2,0,0,0,0,Matches
188,Folarin Balogun,us USA,FW,Arsenal,eng Premier League,20,2001,0.8,0,3,0,0,3.86,0,0,,0,0,Matches
189,Abdoulaye Bamba,ci CIV,"MF,DF",Angers,fr Ligue 1,31,1990,5.1,0,1,0,0,0.2,0,0,,0,0,Matches
190,Jonathan Bamba,ci CIV,MF,Lille,fr Ligue 1,25,1996,27,1,51,12,23.5,1.89,0.44,0.02,0.08,0,0,Matches
191,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,27,1993,6.2,2,20,5,25,3.22,0.81,0.1,0.4,0,0,Matches
192,Filippo Bandinelli,it ITA,MF,Empoli,it Serie A,26,1995,21.7,2,35,12,34.3,1.61,0.55,0.06,0.17,0,0,Matches
193,Mattia Bani,it ITA,DF,Genoa,it Serie A,27,1993,13.5,0,8,1,12.5,0.59,0.07,0,0,0,0,Matches
194,Simon Banza,cd COD,FW,Lens,fr Ligue 1,24,1996,1.4,1,6,4,66.7,4.35,2.9,0.17,0.25,0,0,Matches
195,Shandon Baptiste,gd GRN,MF,Brentford,eng Premier League,23,1998,10.1,1,12,4,33.3,1.19,0.4,0.08,0.25,0,0,Matches
196,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,it Serie A,26,1994,26,11,51,24,47.1,1.96,0.92,0.14,0.29,4,4,Matches
197,Barbero,es ESP,FW,Osasuna,es La Liga,22,1998,0.2,0,0,0,,0,0,,,0,0,Matches
198,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,25,1996,1,0,0,0,,0,0,,,0,0,Matches
199,Barcia,es ESP,DF,Granada,es La Liga,20,2000,0.8,0,0,0,,0,0,,,0,0,Matches
200,Bradley Barcola,fr FRA,MF,Lyon,fr Ligue 1,18,2002,2.9,0,5,2,40,1.71,0.68,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,20,2000,28.8,2,5,2,40,0.17,0.07,0.4,1,0,0,Matches
202,Enis Bardhi,mk MKD,"MF,FW",Levante,es La Liga,26,1995,18.9,3,43,10,23.3,2.28,0.53,0.02,0.1,2,2,Matches
203,Francesco Bardi,it ITA,GK,Bologna,it Serie A,29,1992,2,0,0,0,,0,0,,,0,0,Matches
204,Keidi Bare,al ALB,MF,Espanyol,es La Liga,23,1997,16.5,1,4,1,25,0.24,0.06,0.25,1,0,0,Matches
205,Nicolò Barella,it ITA,MF,Inter,it Serie A,24,1997,32.4,3,68,13,19.1,2.1,0.4,0.04,0.23,0,0,Matches
206,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,24,1997,9.6,2,17,6,35.3,1.77,0.62,0.12,0.33,0,0,Matches
207,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,27,1993,2,1,9,4,44.4,4.53,2.01,0.11,0.25,0,0,Matches
208,Aymen Barkok,ma MAR,MF,Eintracht Frankfurt,de Bundesliga,23,1998,1.8,0,2,1,50,1.13,0.56,0,0,0,0,Matches
209,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,31,1989,9,1,16,6,37.5,1.78,0.67,0,0,1,1,Matches
210,Harvey Barnes,eng ENG,"MF,FW",Leicester City,eng Premier League,23,1997,23.3,6,66,24,36.4,2.83,1.03,0.09,0.25,0,0,Matches
211,Antonio Barragán,es ESP,DF,Elche,es La Liga,34,1987,11.3,0,1,0,0,0.09,0,0,,0,0,Matches
212,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,21,2000,19.9,1,32,10,31.3,1.61,0.5,0.03,0.1,0,0,Matches
213,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,19,2001,6.1,1,8,3,37.5,1.32,0.49,0.13,0.33,0,0,Matches
214,Jacob Barrett Laursen,dk DEN,"DF,MF",Arminia,de Bundesliga,26,1994,18.1,2,8,4,50,0.44,0.22,0.25,0.5,0,0,Matches
215,Musa Barrow,gm GAM,"MF,FW",Bologna,it Serie A,22,1998,23.7,6,71,27,38,2.99,1.14,0.08,0.22,0,0,Matches
216,Abdourahmane Barry,gn GUI,DF,Greuther Fürth,de Bundesliga,21,2000,2.3,0,1,0,0,0.43,0,0,,0,0,Matches
217,Marc Bartra,es ESP,DF,Real Betis,es La Liga,30,1991,22.1,1,15,3,20,0.68,0.14,0.07,0.33,0,0,Matches
218,Daniele Baselli,it ITA,MF,Torino,it Serie A,29,1992,1.7,0,1,0,0,0.6,0,0,,0,0,Matches
219,Daniele Baselli,it ITA,MF,Cagliari,it Serie A,29,1992,3.2,0,5,1,20,1.55,0.31,0,0,0,0,Matches
220,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,24,1996,2.3,0,2,0,0,0.86,0,0,,0,0,Matches
221,Toma Bašić,hr CRO,MF,Lazio,it Serie A,24,1996,10.9,0,16,11,68.8,1.47,1.01,0,0,0,0,Matches
222,Amine Bassi,fr FRA,"MF,FW",Metz,fr Ligue 1,23,1997,2,0,4,1,25,1.96,0.49,0,0,0,0,Matches
223,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,17,2004,2.2,0,0,0,,0,0,,,0,0,Matches
224,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,22,1999,25.7,1,8,2,25,0.31,0.08,0.13,0.5,0,0,Matches
225,Simone Bastoni,it ITA,"MF,DF",Spezia,it Serie A,24,1996,25.4,3,28,6,21.4,1.1,0.24,0.11,0.5,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Lewis Bate,eng ENG,MF,Leeds United,eng Premier League,18,2002,1.6,0,1,0,0,0.62,0,0,,0,0,Matches
227,Rodrigo Battaglia,ar ARG,MF,Mallorca,es La Liga,30,1991,13.1,0,5,1,20,0.38,0.08,0,0,0,0,Matches
228,Maximilian Bauer,de GER,DF,Greuther Fürth,de Bundesliga,21,2000,18.8,0,5,1,20,0.27,0.05,0,0,0,0,Matches
229,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,31,1990,33,0,0,0,,0,0,,,0,0,Matches
230,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,25,1996,24.1,1,13,5,38.5,0.54,0.21,0.08,0.2,0,0,Matches
231,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,33,1988,1,0,0,0,,0,0,,,0,0,Matches
232,Christoph Baumgartner,at AUT,MF,Hoffenheim,de Bundesliga,21,1999,21,7,42,17,40.5,2,0.81,0.17,0.41,0,0,Matches
233,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,26,1995,0.5,0,1,0,0,2,0,0,,0,0,Matches
234,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,33,1988,0.1,0,0,0,,0,0,,,0,0,Matches
235,Noah Joel Sarenren Bazee,ng NGA,MF,Augsburg,de Bundesliga,24,1996,2.7,1,7,3,42.9,2.61,1.12,0.14,0.33,0,0,Matches
236,Bebé,cv CPV,MF,Rayo Vallecano,es La Liga,31,1990,9.6,1,50,8,16,5.19,0.83,0.02,0.13,0,0,Matches
237,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,27,1994,23.2,7,46,14,30.4,1.98,0.6,0.15,0.5,0,0,Matches
238,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,25,1996,34.8,2,19,5,26.3,0.55,0.14,0.11,0.4,0,0,Matches
239,Mads Bech Sørensen,dk DEN,DF,Brentford,eng Premier League,22,1999,9.3,0,2,0,0,0.22,0,0,,0,0,Matches
240,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,26,1995,19.5,4,38,19,50,1.95,0.97,0.11,0.21,0,0,Matches
241,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,25,1996,29.2,4,19,7,36.8,0.65,0.24,0.21,0.57,0,0,Matches
242,Donny van de Beek,nl NED,MF,Manchester Utd,eng Premier League,24,1997,0.8,1,2,1,50,2.4,1.2,0.5,1,0,0,Matches
243,Donny van de Beek,nl NED,MF,Everton,eng Premier League,24,1997,5.4,1,5,1,20,0.93,0.19,0.2,1,0,0,Matches
244,Asmir Begović,ba BIH,GK,Everton,eng Premier League,34,1987,3,0,0,0,,0,0,,,0,0,Matches
245,Valon Behrami,ch SUI,MF,Genoa,it Serie A,36,1985,3.5,0,1,0,0,0.29,0,0,,0,0,Matches
246,Kevin Behrens,de GER,FW,Union Berlin,de Bundesliga,30,1991,5.5,2,16,7,43.8,2.89,1.26,0.13,0.29,0,0,Matches
247,Youcef Belaïli,dz ALG,"MF,FW",Brest,fr Ligue 1,29,1992,9.2,3,17,8,47.1,1.85,0.87,0.18,0.38,0,1,Matches
248,Vid Belec,si SVN,GK,Salernitana,it Serie A,31,1990,21.5,0,0,0,,0,0,,,0,0,Matches
249,Ishak Belfodil,dz ALG,FW,Hertha BSC,de Bundesliga,29,1992,18.2,5,32,18,56.3,1.76,0.99,0.13,0.22,1,1,Matches
250,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,27,1994,25.7,0,5,1,20,0.19,0.04,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,29,1991,31.8,2,22,5,22.7,0.69,0.16,0.09,0.4,0,0,Matches
252,Armel Bella Kotchap,de GER,DF,Bochum,de Bundesliga,19,2001,19.6,0,10,3,30,0.51,0.15,0,0,0,0,Matches
253,Raoul Bellanova,it ITA,MF,Cagliari,it Serie A,21,2000,27.7,1,23,5,21.7,0.83,0.18,0.04,0.2,0,0,Matches
254,Karim Bellarabi,de GER,MF,Leverkusen,de Bundesliga,31,1990,7.6,3,29,11,37.9,3.82,1.45,0.1,0.27,0,0,Matches
255,Jean-Ricner Bellegarde,ht HAI,MF,Strasbourg,fr Ligue 1,23,1998,25.9,2,31,7,22.6,1.2,0.27,0.06,0.29,0,0,Matches
256,Héctor Bellerín,es ESP,DF,Real Betis,es La Liga,26,1995,22,0,10,2,20,0.45,0.09,0,0,0,0,Matches
257,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,31,3,44,13,29.5,1.42,0.42,0.07,0.23,0,0,Matches
258,George Bello,us USA,DF,Arminia,de Bundesliga,19,2002,4.8,0,3,0,0,0.62,0,0,,0,0,Matches
259,Jeanuël Belocian,fr FRA,DF,Rennes,fr Ligue 1,16,2005,0.1,0,0,0,,0,0,,,0,0,Matches
260,Andrea Belotti,it ITA,FW,Torino,it Serie A,27,1993,15.2,8,58,20,34.5,3.81,1.31,0.09,0.25,3,3,Matches
261,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,22,1999,28.9,1,20,4,20,0.69,0.14,0.05,0.25,0,0,Matches
262,Hatem Ben Arfa,fr FRA,"MF,FW",Lille,fr Ligue 1,34,1987,3.5,0,3,1,33.3,0.86,0.29,0,0,0,0,Matches
263,Salim Ben Seghir,fr FRA,FW,Marseille,fr Ligue 1,18,2003,0,0,0,0,,0,0,,,0,0,Matches
264,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,30,1990,28.1,25,72,44,61.1,2.56,1.57,0.24,0.39,8,8,Matches
265,Marco Benassi,it ITA,DF,Fiorentina,it Serie A,26,1994,1.8,0,3,0,0,1.71,0,0,,0,0,Matches
266,Marco Benassi,it ITA,MF,Empoli,it Serie A,26,1994,4.2,0,7,3,42.9,1.65,0.71,0,0,0,0,Matches
267,Darío Benedetto,ar ARG,"FW,MF",Marseille,fr Ligue 1,31,1990,0.6,0,3,0,0,5,0,0,,0,0,Matches
268,Darío Benedetto,ar ARG,FW,Elche,es La Liga,31,1990,6.6,2,18,7,38.9,2.75,1.07,0.11,0.29,0,0,Matches
269,László Bénes,sk SVK,MF,Gladbach,de Bundesliga,23,1997,2.7,0,7,5,71.4,2.56,1.83,0,0,0,0,Matches
270,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,28,1993,37,0,0,0,,0,0,,,0,0,Matches
271,Iker Benito,es ESP,MF,Osasuna,es La Liga,18,2002,1.3,0,3,1,33.3,2.29,0.76,0,0,0,0,Matches
272,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,29,1992,0.7,0,0,0,,0,0,,,0,0,Matches
273,Pedro Benito,es ESP,FW,Cádiz,es La Liga,21,2000,0.3,0,0,0,,0,0,,,0,0,Matches
274,Filip Benković,hr CRO,DF,Udinese,it Serie A,24,1997,0.1,0,1,1,100,11.25,11.25,0,0,0,0,Matches
275,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,23,1997,16.9,2,16,6,37.5,0.94,0.35,0.13,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Keanan Bennetts,eng ENG,MF,Gladbach,de Bundesliga,22,1999,0.6,0,1,0,0,1.8,0,0,,0,0,Matches
277,Saïd Benrahma,dz ALG,MF,West Ham United,eng Premier League,25,1995,24.1,8,63,22,34.9,2.62,0.91,0.13,0.36,0,0,Matches
278,Ramy Bensebaini,dz ALG,"DF,MF",Gladbach,de Bundesliga,26,1995,22.4,4,30,9,30,1.34,0.4,0.07,0.22,2,2,Matches
279,Nabil Bentaleb,dz ALG,MF,Angers,fr Ligue 1,26,1994,16.8,1,16,8,50,0.95,0.48,0.06,0.13,0,0,Matches
280,Rodrigo Bentancur,uy URU,MF,Tottenham Hotspur,eng Premier League,24,1997,15.1,0,14,2,14.3,0.93,0.13,0,0,0,0,Matches
281,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,24,1997,12.8,0,8,1,12.5,0.62,0.08,0,0,0,0,Matches
282,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,30,1990,12.7,4,38,13,34.2,2.99,1.02,0.11,0.31,0,0,Matches
283,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,33,1987,28.8,27,128,59,46.1,4.44,2.05,0.16,0.34,7,11,Matches
284,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,30,1991,1,0,0,0,,0,0,,,0,0,Matches
285,Domenico Berardi,it ITA,"MF,FW",Sassuolo,it Serie A,26,1994,31.3,15,110,47,42.7,3.51,1.5,0.08,0.19,6,6,Matches
286,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,31,1990,11.3,1,8,3,37.5,0.71,0.27,0.13,0.33,0,0,Matches
287,Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,26,1995,24.1,3,46,16,34.8,1.91,0.66,0.07,0.19,0,1,Matches
288,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,29,1992,32.7,0,6,0,0,0.18,0,0,,0,0,Matches
289,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,30,1990,12.2,0,19,5,26.3,1.55,0.41,0,0,0,0,Matches
290,Patrick Berg,no NOR,MF,Lens,fr Ligue 1,23,1997,3.4,0,1,0,0,0.29,0,0,,0,0,Matches
291,Mitchell van Bergen,nl NED,"FW,MF",Reims,fr Ligue 1,21,1999,10.9,0,12,6,50,1.1,0.55,0,0,0,0,Matches
292,Steven Bergwijn,nl NED,"MF,FW",Tottenham Hotspur,eng Premier League,23,1997,6.3,3,19,10,52.6,3.03,1.59,0.16,0.3,0,0,Matches
293,Etrit Berisha,al ALB,GK,Torino,it Serie A,32,1989,10,0,0,0,,0,0,,,0,0,Matches
294,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,28,1993,5.1,0,4,0,0,0.79,0,0,,0,0,Matches
295,Federico Bernardeschi,it ITA,"MF,FW",Juventus,it Serie A,27,1994,16.4,1,33,7,21.2,2.01,0.43,0.03,0.14,0,0,Matches
296,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,24,1997,13,0,0,0,,0,0,,,0,0,Matches
297,Paul Bernardoni,fr FRA,GK,Saint-Étienne,fr Ligue 1,24,1997,19,0,0,0,,0,0,,,0,0,Matches
298,Juan Bernat,es ESP,"DF,MF",Paris Saint-Germain,fr Ligue 1,28,1993,10.6,0,1,1,100,0.09,0.09,0,0,0,0,Matches
299,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,23,1998,9.3,0,0,0,,0,0,,,0,0,Matches
300,Jason Berthomier,fr FRA,MF,Clermont Foot,fr Ligue 1,31,1990,19.2,1,23,5,21.7,1.2,0.26,0.04,0.2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Nicolò Bertola,it ITA,DF,Spezia,it Serie A,18,2003,0.4,0,1,1,100,2.57,2.57,0,0,0,0,Matches
302,Ryan Bertrand,eng ENG,DF,Leicester City,eng Premier League,31,1989,3.7,0,0,0,,0,0,,,0,0,Matches
303,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,28,1993,8.5,1,10,2,20,1.17,0.23,0.1,0.5,0,0,Matches
304,Beto,gw GNB,FW,Udinese,it Serie A,23,1998,24.1,11,64,26,40.6,2.65,1.08,0.17,0.42,0,0,Matches
305,Jordan Beyer,de GER,DF,Gladbach,de Bundesliga,21,2000,15.4,0,7,0,0,0.46,0,0,,0,0,Matches
306,Giulian Biancone,fr FRA,"DF,MF",Troyes,fr Ligue 1,21,2000,25.5,1,30,9,30,1.18,0.35,0.03,0.11,0,0,Matches
307,Bartosz Białek,pl POL,FW,Wolfsburg,de Bundesliga,19,2001,2,0,6,2,33.3,3.03,1.01,0,0,0,0,Matches
308,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,31,1990,0.1,0,0,0,,0,0,,,0,0,Matches
309,Mads Bidstrup,dk DEN,MF,Brentford,eng Premier League,20,2001,0.5,0,0,0,,0,0,,,0,0,Matches
310,Pedro Bigas,es ESP,DF,Elche,es La Liga,30,1990,17.2,1,12,3,25,0.7,0.17,0.08,0.33,0,0,Matches
311,El Bilal Touré,ml MLI,"FW,MF",Reims,fr Ligue 1,19,2001,13.3,2,32,11,34.4,2.41,0.83,0.03,0.09,1,1,Matches
312,Jean-Claude Billong,cm CMR,DF,Clermont Foot,fr Ligue 1,27,1993,10.9,0,5,1,20,0.46,0.09,0,0,0,0,Matches
313,Luis Binks,eng ENG,DF,Bologna,it Serie A,19,2001,7.2,0,2,0,0,0.28,0,0,,0,0,Matches
314,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,28,1992,35,4,38,18,47.4,1.08,0.51,0.08,0.17,1,2,Matches
315,Davide Biraschi,it ITA,DF,Genoa,it Serie A,27,1994,10.3,0,3,0,0,0.29,0,0,,0,0,Matches
316,Tom Bischof,de GER,MF,Hoffenheim,de Bundesliga,16,2005,0.2,0,0,0,,0,0,,,0,0,Matches
317,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,24,1996,23.5,1,21,5,23.8,0.9,0.21,0.05,0.2,0,0,Matches
318,Nathan Bitumazala,fr FRA,MF,Paris Saint-Germain,fr Ligue 1,18,2002,0.1,0,0,0,,0,0,,,0,0,Matches
319,Marco Bizot,nl NED,GK,Brest,fr Ligue 1,30,1991,38,0,0,0,,0,0,,,0,0,Matches
320,Bjarki Bjarkason,is ISL,MF,Venezia,it Serie A,21,2000,0,0,0,0,,0,0,,,0,0,Matches
321,Antonio Blanco,es ESP,MF,Real Madrid,es La Liga,21,2000,0.3,0,0,0,,0,0,,,0,0,Matches
322,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,23,1997,32.9,10,90,37,41.1,2.74,1.12,0.06,0.14,5,5,Matches
323,Danny Blum,de GER,FW,Bochum,de Bundesliga,30,1991,3.8,2,11,5,45.5,2.86,1.3,0.18,0.4,0,0,Matches
324,Myron Boadu,nl NED,FW,Monaco,fr Ligue 1,20,2001,10.7,4,21,8,38.1,1.97,0.75,0.19,0.5,0,0,Matches
325,Jérôme Boateng,de GER,DF,Lyon,fr Ligue 1,32,1988,18,0,5,3,60,0.28,0.17,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Kevin-Prince Boateng,gh GHA,"MF,FW",Hertha BSC,de Bundesliga,34,1987,7.7,0,10,2,20,1.29,0.26,0,0,0,0,Matches
327,Antonin Bobichon,fr FRA,"FW,MF",Angers,fr Ligue 1,25,1995,0.4,0,0,0,,0,0,,,0,0,Matches
328,Herbert Bockhorn,ug UGA,"DF,MF",Bochum,de Bundesliga,26,1995,9.4,0,7,2,28.6,0.74,0.21,0,0,0,0,Matches
329,Jean-Paul Boëtius,sr SUR,MF,Mainz 05,de Bundesliga,27,1994,20,2,24,8,33.3,1.2,0.4,0.08,0.25,0,0,Matches
330,Jeremie Boga,ci CIV,MF,Sassuolo,it Serie A,24,1997,7.4,0,15,5,33.3,2.01,0.67,0,0,0,0,Matches
331,Jeremie Boga,ci CIV,"MF,FW",Atalanta,it Serie A,24,1997,8.5,0,21,5,23.8,2.47,0.59,0,0,0,0,Matches
332,Luka Bogdan,hr CRO,DF,Salernitana,it Serie A,25,1996,4.4,0,2,0,0,0.45,0,0,,0,0,Matches
333,Emil Bohinen,no NOR,MF,Salernitana,it Serie A,22,1999,7.8,0,4,3,75,0.52,0.39,0,0,0,0,Matches
334,Quentin Boisgard,fr FRA,"MF,FW",Lorient,fr Ligue 1,24,1997,10.6,1,16,8,50,1.5,0.75,0.06,0.13,0,0,Matches
335,Charles Boli,fr FRA,MF,Lens,fr Ligue 1,22,1998,0.4,0,0,0,,0,0,,,0,0,Matches
336,Willy Boly,ci CIV,DF,Wolves,eng Premier League,30,1991,10,0,2,1,50,0.2,0.1,0,0,0,0,Matches
337,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,31,1989,25.2,4,46,15,32.6,1.83,0.6,0.09,0.27,0,0,Matches
338,Federico Bonazzoli,it ITA,"FW,MF",Salernitana,it Serie A,24,1997,20.7,10,58,24,41.4,2.8,1.16,0.14,0.33,2,2,Matches
339,Tarsis Bonga,de GER,"FW,MF",Bochum,de Bundesliga,24,1997,0.2,0,3,1,33.3,15.88,5.29,0,0,0,0,Matches
340,Kevin Bonifazi,it ITA,DF,Bologna,it Serie A,25,1996,13.4,0,9,1,11.1,0.67,0.07,0,0,0,0,Matches
341,Solomon Bonnah,nl NED,"DF,MF",RB Leipzig,de Bundesliga,17,2003,0.1,0,0,0,,0,0,,,0,0,Matches
342,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,34,1987,22.3,5,17,6,35.3,0.76,0.27,0.12,0.33,3,3,Matches
343,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,de Bundesliga,22,1999,22.3,1,13,4,30.8,0.58,0.18,0.08,0.25,0,0,Matches
344,Rafael Borré,co COL,FW,Eintracht Frankfurt,de Bundesliga,25,1995,26.4,8,52,24,46.2,1.97,0.91,0.15,0.33,0,0,Matches
345,Sven Botman,nl NED,DF,Lille,fr Ligue 1,21,2000,25,3,15,5,33.3,0.6,0.2,0.2,0.6,0,0,Matches
346,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,fr Ligue 1,26,1994,27.1,9,81,30,37,2.99,1.11,0.11,0.3,0,0,Matches
347,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,21,1999,18,3,15,5,33.3,0.83,0.28,0.2,0.6,0,0,Matches
348,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,31,1990,25,3,28,10,35.7,1.12,0.4,0.07,0.2,1,1,Matches
349,Sofiane Boufal,ma MAR,"FW,MF",Angers,fr Ligue 1,27,1993,25.9,8,63,27,42.9,2.43,1.04,0.08,0.19,3,3,Matches
350,Farid Boulaya,dz ALG,"MF,FW",Metz,fr Ligue 1,28,1993,17,4,19,6,31.6,1.12,0.35,0.21,0.67,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,30,1991,31,0,0,0,,0,0,,,0,0,Matches
352,Ismaël Boura,km COM,DF,Lens,fr Ligue 1,20,2000,1.1,0,1,0,0,0.95,0,0,,0,0,Matches
353,Mehdi Bourabia,ma MAR,MF,Spezia,it Serie A,29,1991,3.1,1,1,1,100,0.32,0.32,1,1,0,0,Matches
354,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,27,1994,35.5,11,51,21,41.2,1.44,0.59,0.22,0.52,0,0,Matches
355,Redwan Bourles,fr FRA,MF,Lorient,fr Ligue 1,18,2003,0.2,0,0,0,,0,0,,,0,0,Matches
356,Edoardo Bove,it ITA,MF,Roma,it Serie A,19,2002,0.8,1,1,1,100,1.32,1.32,1,1,0,0,Matches
357,Jarrod Bowen,eng ENG,MF,West Ham United,eng Premier League,24,1996,33.1,12,80,35,43.8,2.41,1.06,0.15,0.34,0,0,Matches
358,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,30,1990,21.1,0,10,2,20,0.47,0.09,0,0,0,0,Matches
359,Lucas Boyé,ar ARG,FW,Elche,es La Liga,25,1996,19,7,49,16,32.7,2.57,0.84,0.14,0.44,0,0,Matches
360,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,21,1999,4.6,0,1,0,0,0.22,0,0,,0,0,Matches
361,Bilal Brahimi,dz ALG,MF,Nice,fr Ligue 1,21,2000,4.2,0,4,0,0,0.95,0,0,,0,0,Matches
362,Bilal Brahimi,dz ALG,FW,Angers,fr Ligue 1,21,2000,3.8,0,6,2,33.3,1.6,0.53,0,0,0,0,Matches
363,Martin Braithwaite,dk DEN,FW,Barcelona,es La Liga,30,1991,2.6,2,7,3,42.9,2.68,1.15,0.29,0.67,0,0,Matches
364,Julian Brandt,de GER,MF,Dortmund,de Bundesliga,25,1996,23.1,9,34,15,44.1,1.47,0.65,0.26,0.6,0,0,Matches
365,Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,19,2002,4.3,1,3,2,66.7,0.7,0.46,0.33,0.5,0,0,Matches
366,Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,29,1992,26.7,1,17,5,29.4,0.64,0.19,0.06,0.2,0,0,Matches
367,Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,21,1999,25.1,1,11,2,18.2,0.44,0.08,0.09,0.5,0,0,Matches
368,Claudio Bravo,cl CHI,GK,Real Betis,es La Liga,38,1983,16.2,0,0,0,,0,0,,,0,0,Matches
